('team member', 'team members'),[  1.36152612e-05   9.99986410e-01]
('context', 'ticket'),[ 0.10053763  0.89946234]
('done', 'ticket'),[ 0.10058247  0.89941752]
('survey', 'ticket'),[ 0.1005904   0.89940959]
('rework', 'task'),[ 0.10069437  0.89930564]
('sample', 'task'),[ 0.10104168  0.89895833]
('work in process', 'in flight'),[ 0.10157099  0.89842898]
('backlog', 'ticket'),[ 0.10169219  0.89830774]
('format', 'commit'),[ 0.10193639  0.8980636 ]
('package', 'task'),[ 0.10217833  0.89782166]
('metric', 'demo'),[ 0.10229085  0.89770913]
('proof', 'task'),[ 0.10235824  0.89764178]
('mura', 'task'),[ 0.10242964  0.89757031]
('frequent releases', 'release schedule'),[ 0.10250047  0.89749956]
('cast', 'demo'),[ 0.10254494  0.8974551 ]
('model', 'deploy'),[ 0.10269655  0.8973034 ]
('case', 'ticket'),[ 0.10288401  0.89711601]
('period', 'deploy'),[ 0.10291112  0.89708889]
('script', 'ticket'),[ 0.10305128  0.8969487 ]
('input', 'incomplete'),[ 0.10332862  0.89667135]
('request', 'ticket'),[ 0.10360081  0.89639926]
('scale', 'ticket'),[ 0.10362323  0.89637685]
('access', 'demo'),[ 0.10370609  0.89629388]
('slack', 'ticket'),[ 0.10389445  0.89610553]
('timebox', 'ticket'),[ 0.10393816  0.89606178]
('web', 'ticket'),[ 0.10399558  0.89600438]
('idle', 'build'),[ 0.10435566  0.89564437]
('move', 'demo'),[ 0.10437334  0.89562672]
('batch', 'build'),[ 0.10442159  0.89557838]
('complexity', 'incomplete'),[ 0.10452248  0.89547753]
('effort', 'deploy'),[ 0.10454118  0.89545882]
('event', 'deployment'),[ 0.10470762  0.8952924 ]
('requirement', 'deployment'),[ 0.104824    0.89517593]
('list', 'build'),[ 0.10487532  0.89512467]
('owner', 'task'),[ 0.10488559  0.89511442]
('spike', 'demo'),[ 0.10545781  0.89454222]
('format', 'ticket'),[ 0.10554591  0.89445406]
('delivery', 'developer'),[ 0.10582619  0.89417386]
('ready', 'task'),[ 0.10625409  0.8937459 ]
('result', 'task'),[ 0.10639283  0.8936072 ]
('object', 'task'),[ 0.1065325   0.89346749]
('points', 'build'),[ 0.10665601  0.89334399]
('period', 'build'),[ 0.1066756   0.89332438]
('role', 'ticket'),[ 0.10669401  0.89330602]
('output', 'task'),[ 0.10683124  0.89316875]
('report', 'ticket'),[ 0.10720298  0.89279699]
('limits', 'demo'),[ 0.10752925  0.89247084]
('write', 'ticket'),[ 0.10796072  0.8920393 ]
('unit', 'ticket'),[ 0.10799225  0.89200777]
('point', 'ticket'),[ 0.10804303  0.89195693]
('package', 'ticket'),[ 0.1080436   0.89195639]
('chickens', 'ticket'),[ 0.10809826  0.89190173]
('processing', 'completed'),[ 0.10814552  0.89185441]
('word', 'build'),[ 0.10824414  0.89175582]
('run', 'completed'),[ 0.10826129  0.89173865]
('measurement', 'deployment'),[ 0.10827678  0.89172322]
('shell', 'demo'),[ 0.10865077  0.89134926]
('queue', 'demo'),[ 0.10885278  0.89114726]
('cliche', 'task'),[ 0.10917857  0.89082146]
('sprint backlog', 'backlog grooming'),[ 0.10975352  0.89024645]
('metric', 'deploy'),[ 0.11021466  0.88978535]
('priority', 'prioritized'),[ 0.11038502  0.889615  ]
('client', 'completed'),[ 0.11057781  0.88942212]
('fact', 'build'),[ 0.11075396  0.88924599]
('segment', 'ticket'),[ 0.1107922   0.88920772]
('project', 'deployment'),[ 0.11129991  0.88870007]
('result', 'ticket'),[ 0.11188092  0.8881191 ]
('class', 'demo'),[ 0.11189575  0.8881042 ]
('reuse', 'build'),[ 0.11208698  0.88791305]
('developer', 'deploy'),[ 0.11224905  0.88775092]
('pattern', 'task'),[ 0.11228456  0.8877154 ]
('issue', 'demo'),[ 0.11250403  0.88749593]
('code', 'ticket'),[ 0.1125525   0.88744748]
('backlog grooming', 'sprint backlog item'),[ 0.11257156  0.8874284 ]
('genba', 'task'),[ 0.11274931  0.88725066]
('format', 'demo'),[ 0.11277952  0.8872205 ]
('template', 'deploy'),[ 0.11280523  0.88719481]
('standup', 'task'),[ 0.11295991  0.88704014]
('build', 'demo'),[ 0.11296028  0.88703972]
('customer', 'developer'),[ 0.11296106  0.88703889]
('team', 'build'),[ 0.11296584  0.88703412]
('timebox', 'demo'),[ 0.1131551   0.88684487]
('review', 'ticket'),[ 0.11328755  0.88671243]
('sample', 'completed'),[ 0.11332656  0.88667345]
('coding', 'commit'),[ 0.11354269  0.88645738]
('suite', 'ticket'),[ 0.11358038  0.88641959]
('client', 'deployment'),[ 0.11361603  0.88638389]
('dependency', 'deployment'),[ 0.11378925  0.8862108 ]
('entry', 'demo'),[ 0.11389071  0.88610929]
('object', 'build'),[ 0.11400794  0.88599205]
('cycle', 'build'),[ 0.11401708  0.88598287]
('mixin', 'task'),[ 0.11402032  0.88597965]
('ready', 'deploy'),[ 0.11402234  0.88597763]
('cliche', 'build'),[ 0.11410632  0.8858937 ]
('template', 'incomplete'),[ 0.11415178  0.88584822]
('cookie', 'commit'),[ 0.11431968  0.88568032]
('feature', 'task'),[ 0.11437239  0.88562763]
('submit', 'ticket'),[ 0.11440109  0.8855989 ]
('up', 'build'),[ 0.11442755  0.88557243]
('estimate', 'task'),[ 0.11453349  0.88546652]
('law', 'build'),[ 0.1148081   0.88519192]
('template', 'task'),[ 0.11481264  0.88518733]
('scrum sprint', 'sprint backlog item'),[ 0.1150397   0.88496035]
('client', 'build'),[ 0.11546316  0.88453686]
('vision', 'deploy'),[ 0.11559531  0.88440472]
('design', 'ticket'),[ 0.11573166  0.88426834]
('shell', 'build'),[ 0.11604339  0.88395667]
('deep', 'deploy'),[ 0.11633431  0.88366568]
('points', 'task'),[ 0.11633544  0.88366455]
('mixin', 'demo'),[ 0.11638016  0.88361984]
('command', 'commit'),[ 0.11639471  0.88360536]
('model', 'build'),[ 0.11652113  0.88347888]
('asset', 'demo'),[ 0.1165267   0.88347328]
('tool', 'deploy'),[ 0.11658582  0.88341421]
('entity', 'build'),[ 0.11662266  0.88337737]
('key', 'deploy'),[ 0.11697605  0.88302404]
('values', 'task'),[ 0.11699589  0.88300413]
('cycle', 'task'),[ 0.1173843   0.88261569]
('stream', 'demo'),[ 0.11741459  0.88258541]
('product backlog item', 'backlog grooming'),[ 0.11742504  0.88257492]
('client', 'task'),[ 0.11774536  0.88225466]
('team', 'deploy'),[ 0.11788205  0.88211793]
('scope', 'build'),[ 0.11788831  0.88211173]
('agile', 'task'),[ 0.11823074  0.8817693 ]
('sample', 'demo'),[ 0.1183726   0.88162738]
('platform', 'completed'),[ 0.11864648  0.8813535 ]
('cookie', 'task'),[ 0.11885536  0.88114464]
('coding', 'demo'),[ 0.11895611  0.88104385]
('entity', 'ticket'),[ 0.11921919  0.88078076]
('suite', 'task'),[ 0.11963199  0.88036805]
('complete', 'commit'),[ 0.11970865  0.88029134]
('result', 'resolved'),[ 0.11984493  0.88015503]
('management', 'ticket'),[ 0.1199186   0.88008136]
('owner', 'ticket'),[ 0.11992756  0.88007247]
('data', 'deploy'),[ 0.1199787   0.88002133]
('override', 'build'),[ 0.12002687  0.87997317]
('sprint', 'ticket'),[ 0.12066807  0.87933195]
('backlog', 'deploy'),[ 0.12087049  0.87912953]
('developer', 'deployment'),[ 0.12126344  0.87873656]
('process', 'ticket'),[ 0.12133212  0.87866789]
('law', 'ticket'),[ 0.12140382  0.87859619]
('stage', 'ticket'),[ 0.12170784  0.87829214]
('name', 'ticket'),[ 0.12176614  0.87823385]
('job', 'deploy'),[ 0.12177458  0.87822539]
('insight backlog', 'backlog grooming'),[ 0.12201244  0.8779875 ]
('domain', 'ticket'),[ 0.1220521   0.87794793]
('issue', 'build'),[ 0.12210286  0.87789708]
('purpose', 'task'),[ 0.12213729  0.87786275]
('relative estimation', 'estimated cost'),[ 0.12222156  0.87777841]
('role', 'resolved'),[ 0.1222366   0.87776345]
('service', 'ticket'),[ 0.12249168  0.87750828]
('resume', 'resolved'),[ 0.12251699  0.87748307]
('value', 'ticket'),[ 0.12253404  0.87746596]
('timebox', 'task'),[ 0.12263675  0.87736326]
('job', 'build'),[ 0.12293812  0.87706196]
('scrum', 'demo'),[ 0.12300988  0.87699014]
('fault', 'demo'),[ 0.1231724  0.8768276]
('values', 'ticket'),[ 0.12326599  0.87673402]
('segment', 'deployment'),[ 0.12327592  0.87672406]
('output', 'ticket'),[ 0.12334992  0.87665009]
('health', 'demo'),[ 0.12339418  0.87660581]
('sample', 'deploy'),[ 0.12344331  0.87655669]
('entropy', 'deploy'),[ 0.12364621  0.87635374]
('velocity', 'completed'),[ 0.12369843  0.87630159]
('crisis', 'task'),[ 0.12402923  0.87597078]
('velocity', 'deploy'),[ 0.12423299  0.87576705]
('mura', 'demo'),[ 0.12442769  0.87557232]
('complete', 'task'),[ 0.12467244  0.87532759]
('mixin', 'ticket'),[ 0.12474056  0.8752594 ]
('pig', 'demo'),[ 0.12485182  0.87514824]
('robust', 'commit'),[ 0.12535653  0.8746435 ]
('vision', 'build'),[ 0.12539695  0.87460303]
('rule', 'ticket'),[ 0.12541181  0.87458819]
('constraint', 'developer'),[ 0.12544222  0.87455779]
('step', 'deploy'),[ 0.12563485  0.87436509]
('survey', 'deploy'),[ 0.12574543  0.87425458]
('limits', 'task'),[ 0.12575538  0.87424463]
('return', 'demo'),[ 0.12576362  0.8742364 ]
('design', 'in progress'),[ 0.12603778  0.87396228]
('scope', 'developer'),[ 0.12617162  0.87382847]
('event', 'developer'),[ 0.12627871  0.8737213 ]
('slack', 'demo'),[ 0.12631661  0.87368339]
('strategy', 'task'),[ 0.12671523  0.87328482]
('artefact', 'ticket'),[ 0.12689079  0.87310922]
('move', 'ticket'),[ 0.12730861  0.87269139]
('source', 'task'),[ 0.12733379  0.87266624]
('mapping', 'task'),[ 0.12768464  0.87231529]
('cookie', 'ticket'),[ 0.12769099  0.87230897]
('waste', 'demo'),[ 0.12784992  0.87215006]
('defect', 'task'),[ 0.12791516  0.87208486]
('survey', 'task'),[ 0.12796821  0.87203175]
('scenario', 'demo'),[ 0.12853146  0.87146854]
('IEEE', 'build'),[ 0.12866946  0.87133056]
('build', 'deploy'),[ 0.12895948  0.87104052]
('version', 'deploy'),[ 0.12897143  0.8710286 ]
('script', 'task'),[ 0.1289822   0.87101781]
('devops', 'task'),[ 0.12903513  0.87096483]
('event', 'completed'),[ 0.12904489  0.87095517]
('job', 'ticket'),[ 0.12909554  0.87090451]
('effort estimation', 'estimated hours'),[ 0.12925623  0.87074375]
('queue', 'build'),[ 0.12939632  0.87060368]
('place', 'demo'),[ 0.12976363  0.8702364 ]
('definition', 'deploy'),[ 0.12978517  0.87021482]
('script', 'build'),[ 0.12987967  0.87012029]
('test automation', 'user acceptance test'),[ 0.12993534  0.87006462]
('training', 'task'),[ 0.12996659  0.87003338]
('picture', 'ticket'),[ 0.13012581  0.86987418]
('root', 'ticket'),[ 0.13028401  0.86971599]
('epic', 'ticket'),[ 0.13040416  0.86959589]
('step', 'build'),[ 0.13050722  0.86949277]
('budget', 'demo'),[ 0.13057978  0.86942023]
('review', 'demo'),[ 0.13070121  0.86929876]
('shell', 'task'),[ 0.13072538  0.86927462]
('template', 'demo'),[ 0.1308281   0.86917198]
('spike', 'deploy'),[ 0.13086985  0.86913019]
('scale', 'demo'),[ 0.13129963  0.86870039]
('endeavor', 'demo'),[ 0.13182719  0.86817282]
('rating', 'task'),[ 0.13251318  0.86748683]
('artifact', 'ticket'),[ 0.13260202  0.86739802]
('queue', 'task'),[ 0.13264775  0.86735231]
('group', 'demo'),[ 0.1326548   0.86734521]
('word', 'deployment'),[ 0.1326647   0.86733532]
('point', 'demo'),[ 0.13269077  0.86730921]
('input', 'demo'),[ 0.13297462  0.86702532]
('web', 'deploy'),[ 0.13310662  0.86689335]
('test environment', 'user acceptance test'),[ 0.13316557  0.8668344 ]
('chart', 'completed'),[ 0.13317381  0.86682618]
('write', 'demo'),[ 0.13327572  0.86672425]
('level', 'build'),[ 0.13352492  0.86647511]
('product backlog refinement', 'backlog grooming'),[ 0.13360532  0.86639464]
('actor', 'deploy'),[ 0.13393655  0.86606342]
('item', 'developer'),[ 0.13406563  0.86593443]
('driver', 'build'),[ 0.13430293  0.86569709]
('control', 'task'),[ 0.13434996  0.86565006]
('configuration', 'risky areas'),[ 0.1343684   0.86563158]
('submit', 'demo'),[ 0.13438363  0.86561638]
('driver', 'deploy'),[ 0.13474451  0.86525553]
('Scrum', 'task'),[ 0.13475846  0.86524147]
('safety', 'demo'),[ 0.1348547   0.86514533]
('segment', 'demo'),[ 0.13491778  0.8650822 ]
('process', 'demo'),[ 0.13494188  0.86505812]
('source', 'build'),[ 0.13520741  0.86479259]
('total', 'ticket'),[ 0.13546443  0.86453563]
('scrum', 'ticket'),[ 0.13549192  0.86450809]
('table', 'build'),[ 0.13552101  0.86447901]
('practice', 'ticket'),[ 0.13599344  0.86400658]
('partial', 'completed'),[ 0.1361075  0.8638925]
('class', 'ticket'),[ 0.13617469  0.86382526]
('service', 'in flight'),[ 0.13623662  0.86376333]
('whole-team approach', 'team members'),[ 0.13631023  0.86368972]
('pig', 'build'),[ 0.13633263  0.86366743]
('resolve', 'demo'),[ 0.13655141  0.86344862]
('budget', 'task'),[ 0.1366495   0.86335051]
('cliche', 'demo'),[ 0.13665673  0.86334324]
('level', 'deploy'),[ 0.13671573  0.86328435]
('in-process product', 'in flight'),[ 0.13677365  0.86322629]
('impediment', 'deployment'),[ 0.13705873  0.86294127]
('accept', 'demo'),[ 0.13722691  0.86277306]
('survey', 'build'),[ 0.13756222  0.86243778]
('sample', 'build'),[ 0.13758001  0.86241996]
('class', 'build'),[ 0.13775741  0.86224258]
('test criteria', 'user acceptance test'),[ 0.13843776  0.86156225]
('template', 'developer'),[ 0.13849299  0.861507  ]
('template', 'ticket'),[ 0.13884431  0.86115569]
('recovery', 'resolved'),[ 0.13895221  0.86104774]
('style', 'ticket'),[ 0.13906838  0.86093163]
('fault', 'deploy'),[ 0.13907583  0.86092412]
('reuse', 'resolved'),[ 0.13909049  0.86090958]
('web', 'build'),[ 0.13940006  0.86059988]
('suite', 'demo'),[ 0.13984032  0.86015964]
('quality', 'task'),[ 0.1402057   0.85979432]
('offset', 'task'),[ 0.14025724  0.85974276]
('field', 'deploy'),[ 0.1405028   0.85949713]
('test', 'deploy'),[ 0.14071743  0.85928249]
('driver', 'task'),[ 0.14075023  0.85924977]
('economy', 'demo'),[ 0.1408557   0.85914433]
('contract', 'task'),[ 0.14102963  0.8589704 ]
('design', 'deployment'),[ 0.14106673  0.85893327]
('robust', 'task'),[ 0.14108601  0.85891402]
('product', 'ticket'),[ 0.14127761  0.85872239]
('pattern', 'ticket'),[ 0.14205444  0.85794556]
('entity', 'demo'),[ 0.1422476   0.85775238]
('concerns', 'completed'),[ 0.14246912  0.85753089]
('exit', 'deploy'),[ 0.14260353  0.85739648]
('limits', 'commit'),[ 0.14284416  0.85715586]
('medium', 'demo'),[ 0.14319284  0.85680711]
('decision', 'deploy'),[ 0.14319484  0.85680515]
('access', 'team members'),[ 0.14325126  0.85674876]
('test coverage', 'user acceptance test'),[ 0.14327306  0.85672688]
('decision', 'demo'),[ 0.14339334  0.8566066 ]
('feature', 'demo'),[ 0.14343442  0.85656559]
('product', 'developer'),[ 0.14378862  0.85621142]
('deliver', 'demo'),[ 0.14391851  0.85608149]
('exploratory testing', 'test result'),[ 0.1441742   0.85582584]
('layer', 'ticket'),[ 0.14470577  0.85529423]
('entropy', 'demo'),[ 0.1447064   0.85529357]
('address', 'demo'),[ 0.14475903  0.855241  ]
('deep', 'ticket'),[ 0.14487703  0.85512292]
('limits', 'build'),[ 0.14515415  0.85484588]
('schedule performance', 'release schedule'),[ 0.14534363  0.8546564 ]
('context', 'task'),[ 0.14549519  0.85450482]
('program', 'test result'),[ 0.14569676  0.8543033 ]
('defect', 'developer'),[ 0.1457161   0.85428387]
('pattern', 'demo'),[ 0.14593232  0.85406762]
('security', 'ticket'),[ 0.14599779  0.85400224]
('trailer', 'task'),[ 0.14627767  0.85372233]
('testing', 'demo'),[ 0.1462872   0.85371286]
('real-time scheduling theory', 'release schedule'),[ 0.14656955  0.85343051]
('component', 'incomplete'),[ 0.14675878  0.85324126]
('trailer', 'ticket'),[ 0.14684916  0.85315084]
('points', 'ticket'),[ 0.14695065  0.85304934]
('style', 'demo'),[ 0.14696543  0.85303456]
('quality', 'build'),[ 0.14698735  0.85301262]
('entry', 'ticket'),[ 0.14705862  0.85294133]
('safety', 'deploy'),[ 0.14720908  0.85279095]
('result', 'demo'),[ 0.14741416  0.85258579]
('defect', 'deployment'),[ 0.14743757  0.85256243]
('entry', 'build'),[ 0.14770745  0.8522926 ]
('portfolio backlog', 'backlog grooming'),[ 0.14771074  0.8522892 ]
('health', 'ticket'),[ 0.14771134  0.85228872]
('all-at-once product development', 'developer'),[ 0.14781524  0.85218471]
('kaizen', 'task'),[ 0.14784874  0.85215127]
('delivery', 'deploy'),[ 0.14785235  0.85214764]
('project', 'task'),[ 0.14791949  0.85208046]
('management', 'deployment'),[ 0.14809613  0.85190386]
('method', 'build'),[ 0.14817902  0.85182101]
('velocity', 'developer'),[ 0.14840223  0.85159779]
('agile', 'demo'),[ 0.14870742  0.85129255]
('view', 'deploy'),[ 0.14875449  0.85124546]
('review', 'task'),[ 0.14883892  0.85116112]
('term', 'deployment'),[ 0.14897126  0.85102874]
('data', 'build'),[ 0.1490459   0.85095412]
('batch', 'demo'),[ 0.1491155  0.8508845]
('testing', 'ticket'),[ 0.14917399  0.85082597]
('strategy', 'ticket'),[ 0.14921038  0.85078967]
('return', 'ticket'),[ 0.14929573  0.85070431]
('sizing', 'ticket'),[ 0.14970979  0.85029024]
('actor', 'build'),[ 0.14971082  0.85028923]
('done', 'build'),[ 0.14983131  0.8501687 ]
('format', 'task'),[ 0.14988202  0.85011798]
('computer', 'commit'),[ 0.15012693  0.84987313]
('practices', 'ticket'),[ 0.15022762  0.84977239]
('release', 'developer'),[ 0.15026011  0.84973985]
('failure', 'build'),[ 0.15052254  0.84947747]
('statistic', 'task'),[ 0.15055987  0.84944004]
('scenario', 'task'),[ 0.15062067  0.84937936]
('label', 'ticket'),[ 0.15063283  0.84936714]
('project', 'demo'),[ 0.1506336   0.84936643]
('failure', 'task'),[ 0.15107292  0.84892702]
('property', 'ticket'),[ 0.15134478  0.84865522]
('request', 'task'),[ 0.15138726  0.84861273]
('sprint', 'task'),[ 0.15145448  0.84854549]
('review', 'build'),[ 0.15146078  0.84853923]
('owner', 'demo'),[ 0.1518293   0.84817064]
('asset', 'build'),[ 0.15187176  0.8481282 ]
('change', 'ticket'),[ 0.15199719  0.84800279]
('customer', 'task'),[ 0.15207757  0.84792244]
('recursion', 'build'),[ 0.15208429  0.84791571]
('role', 'deploy'),[ 0.15213823  0.84786177]
('coding', 'build'),[ 0.15240927  0.84759074]
('training', 'ticket'),[ 0.15256383  0.84743619]
('economy', 'task'),[ 0.15263502  0.84736496]
('metric', 'commit'),[ 0.15297362  0.84702641]
('coding', 'task'),[ 0.15297911  0.84702092]
('deep', 'developer'),[ 0.15325978  0.84674025]
('context', 'commit'),[ 0.15330796  0.84669203]
('note', 'build'),[ 0.15339527  0.8466047 ]
('point', 'commit'),[ 0.15344225  0.84655768]
('software development folder', 'developer'),[ 0.15350881  0.84649122]
('IEEE', 'ticket'),[ 0.15352917  0.84647083]
('domain', 'deployment'),[ 0.15353285  0.84646714]
('computer', 'resolved'),[ 0.15384814  0.84615183]
('quality', 'deploy'),[ 0.15385982  0.84614015]
('platform', 'task'),[ 0.15388148  0.84611845]
('story', 'demo'),[ 0.15389086  0.84610915]
('client', 'commit'),[ 0.15433294  0.84566706]
('resolve', 'task'),[ 0.15438797  0.84561211]
('program', 'task'),[ 0.1546059   0.84539407]
('assessment', 'deployment'),[ 0.15466543  0.84533453]
('operation', 'completed'),[ 0.15479852  0.84520149]
('framework', 'task'),[ 0.15494721  0.84505278]
('queue', 'ticket'),[ 0.15515144  0.84484857]
('stream', 'ticket'),[ 0.15516415  0.84483582]
('waste', 'build'),[ 0.15523593  0.84476411]
('done', 'deploy'),[ 0.1552605  0.8447395]
('prototype', 'prioritized'),[ 0.15574394  0.8442561 ]
('version', 'task'),[ 0.15593697  0.84406298]
('rework', 'deploy'),[ 0.15603805  0.84396195]
('developer', 'demo'),[ 0.1560661   0.84393388]
('method', 'ticket'),[ 0.1561287  0.8438713]
('report', 'task'),[ 0.15622637  0.84377366]
('scope', 'completed'),[ 0.15646981  0.84353024]
('lead', 'ticket'),[ 0.15650472  0.84349531]
('slack', 'build'),[ 0.15651071  0.84348929]
