no	Correct	Rule and Constraint Language		business epic kanban	[[ 0.76380336  0.23619662]]	[[[  1.           1.           1.           0.86416105   0.70189162
yes	Correct	respecialize		specialize	[[  3.58346442e-04   9.99641657e-01]]	[[[ 0.95228747  0.97247303  0.95449399  0.86948675  0.55495938  0.59615542
no	Incorrect	assignment statement		clear	[[ 0.76380044  0.23619954]]	[[[  0.90545798   0.9318618    0.89330543   0.88329416   0.76150289
no	Correct	digital computer		container interface	[[ 0.7638064   0.23619352]]	[[[  0.9305974    0.91543601   0.93701002   0.87564342   0.49958191
no	Correct	complicated domain		semaphore	[[ 0.76378661  0.23621342]]	[[[  0.8727852    0.93184499   0.81201343   0.90579567   0.72777447
no	Correct	daily stand-up		product scope description	[[ 0.76380342  0.23619653]]	[[[  0.69862682   0.75230043   0.62226768   0.           0.           0.
no	Correct	data inventory		re-entry point	[[ 0.76378971  0.23621021]]	[[[  0.95770599   0.94484083   0.92471974   0.92071877   0.69679208
no	Correct	all-at-once product development		system entity	[[ 0.76380336  0.23619662]]	[[[  0.           0.           0.           0.93030991   0.73395732
no	Correct	suspect		measure of performance	[[ 0.76379949  0.23620051]]	[[[  0.88139623   0.89604154   0.88286409   0.89750917   0.58613675
yes	Incorrect	net		colocation	[[ 0.26632944  0.73367047]]	[[[ 0.91470937  0.90911671  0.89724033  0.95358443  0.59829422  0.83653526
no	Correct	derived requirement		multiple exclusive selective construct	[[ 0.76380336  0.23619662]]	[[[  0.           0.           0.           0.88137184   0.53908235
no	Correct	higher order language		chickens	[[ 0.76380301  0.23619696]]	[[[  0.89875728   0.95246139   0.94269208   0.77830018   0.49329214
no	Correct	workflow		local customization	[[ 0.76379931  0.23620068]]	[[[  0.93647261   0.93598158   0.85888503   0.96517907   0.74763916
no	Incorrect	cohesion		module strength	[[ 0.76351619  0.23648381]]	[[[  0.           0.           0.           0.91868003   0.68478315
no	Incorrect	precedence diagramming method		activity-on-node	[[ 0.76380336  0.23619662]]	[[[  0.79904573   0.92346933   0.78216653   0.87544984   0.77614379
yes	Incorrect	role		toolkit	[[ 0.10652493  0.89347512]]	[[[ 0.93656626  0.96057122  0.88296568  0.87953911  0.38875007  0.75049848
no	Correct	software product evaluation		decomposition	[[ 0.76380336  0.23619662]]	[[[  0.           0.           0.           0.83648823   0.48226799
no	Correct	software-based system		one-plus-one address instruction	[[ 0.76380336  0.23619662]]	[[[  0.           0.           0.           0.9305389    0.77871456
no	Correct	performance indicator		diagnostic manual	[[ 0.76380372  0.23619628]]	[[[  0.           0.           0.           0.87625344   0.55539415
no	Correct	essential Scrum		cost-plus-fee	[[ 0.76381922  0.23618081]]	[[[  0.           0.           0.           0.95279078   0.58198666
no	Incorrect	pigs		Scrum team	[[ 0.7638433   0.23615673]]	[[[  0.           0.           0.           0.           0.           0.
no	Correct	expected result		diagram feature	[[ 0.76378751  0.23621246]]	[[[  0.84307396   0.89986542   0.87521888   0.89844114   0.61006701
no	Correct	logical record		high level	[[ 0.76356769  0.23643234]]	[[[  0.9129627    0.95925206   0.85651588   0.94247145   0.69636069
no	Incorrect	reversible execution		playback	[[ 0.76380283  0.23619714]]	[[[  0.68551683   0.88780519   0.85663593   0.81745589   0.373505
yes	Correct	kernel		nucleus	[[ 0.1960686   0.80393142]]	[[[ 0.90402319  0.93047989  0.9263317   0.76334157  0.3525541   0.52209375
yes	Correct	risk identification		identify risks	[[ 0.19313453  0.80686551]]	[[[  0.83082425   0.95271555   0.8807055    0.9936139    0.91377801
no	Incorrect	self-descriptiveness		maintainability	[[ 0.76380301  0.23619696]]	[[[  0.90667509   0.95009933   0.9196334    0.9166235    0.57763619
no	Correct	tag		identifier-dependent entity	[[ 0.76380336  0.23619662]]	[[[  1.   1.   1.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Correct	output primitive		process improvement objective	[[ 0.76380336  0.23619662]]	[[[  0.           0.           0.           0.84002642   0.63300234
no	Correct	processing logic		driven testing	[[ 0.76375771  0.23624232]]	[[[  0.93928525   0.9683643    0.9232404    0.93847418   0.79074097
yes	Incorrect	serial		activation	[[ 0.24033368  0.75966632]]	[[[ 0.92631958  0.93856902  0.89518921  0.89477427  0.68245122  0.7932967
no	Correct	life cycle processes		process area	[[ 0.5857442  0.4142558]]	[[[  0.88597265   0.94532136   0.88222138   0.95738556   0.77703899
no	Correct	maintenance personnel		process area	[[ 0.76380157  0.23619844]]	[[[  0.96178516   0.93578773   0.87829747   0.92085335   0.67114801
no	Correct	storage		design entity	[[ 0.76125032  0.23874968]]	[[[  0.90115713   0.94848359   0.90673904   0.90240287   0.53199615
yes	Incorrect	category		call	[[ 0.19081961  0.80918038]]	[[[ 0.93250257  0.962522    0.94577792  0.90233338  0.55152223  0.74294896
no	Correct	antipattern		input arrow	[[ 0.62196636  0.37803373]]	[[[ 0.87761723  0.91350784  0.91328982  0.89084429  0.56302889  0.84425164
yes	Correct	byte		bit	[[ 0.0154864   0.98451358]]	[[[ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  2.
no	Correct	document set		change authority	[[ 0.76372182  0.23627821]]	[[[  0.95159046   0.92634002   0.92916192   0.91046768   0.77129387
no	Correct	management process		reverse execution	[[ 0.76380348  0.23619644]]	[[[  0.95523898   0.94368082   0.9136975    0.90231172   0.67210045
no	Incorrect	storage allocation		virtual storage	[[ 0.60878915  0.39121088]]	[[[  0.89166424   0.90816438   0.91831782   0.95941162   0.83335105
no	Correct	window		sample instance	[[ 0.7631641   0.23683588]]	[[[  0.89143492   0.91622309   0.87596507   0.89763429   0.60745532
no	Incorrect	if-then-else		jump	[[ 0.74459177  0.25540829]]	[[[  0.91503647   0.96246316   0.92329217   0.84378759   0.55203042
no	Correct	self-organization		functional unit	[[ 0.7637983  0.2362017]]	[[[  0.90861628   0.95808027   0.89748129   0.94681558   0.67044249
no	Correct	technical debt		quality metric	[[ 0.76379764  0.2362023 ]]	[[[  0.9610366    0.96769311   0.91566355   0.96914711   0.79952588
no	Correct	scope creep		timeboxing	[[ 0.67856306  0.32143697]]	[[[  0.95941016   0.98612106   0.94151556   0.96389499   0.65119071
no	Incorrect	cost accounting		captial expenditure	[[ 0.7637198   0.23628017]]	[[[  0.94548467   0.95655701   0.95940605   0.96351906   0.7588528
no	Correct	conceptual model		incomplete cluster	[[ 0.7638008   0.23619923]]	[[[  0.86448854   0.91452788   0.87431379   0.90108642   0.67147031
no	Correct	mechanism		nonintrinsic relationship	[[ 0.76380336  0.23619662]]	[[[  0.           0.           0.           0.82214159   0.32451899
no	Correct	project team		macro-generating program	[[ 0.76380414  0.23619586]]	[[[  0.           0.           0.           0.85742375   0.49633286
no	Correct	project scope		straightline coding	[[ 0.76380724  0.23619278]]	[[[  0.           0.           0.           0.93250109   0.67201699
no	Correct	repo master		risk breakdown structure	[[ 0.76380336  0.23619662]]	[[[  0.70492158   0.77983991   0.60893834   0.85616913   0.6292347
no	Correct	data movement		commit	[[ 0.58410424  0.41589573]]	[[[  0.82713609   0.90273514   0.7656239    0.93567535   0.71723778
no	Correct	dynamic skeleton		daily scrum	[[ 0.76379555  0.23620446]]	[[[  0.8484264    0.8513391    0.60296975   0.88566382   0.57222991
no	Correct	driven testing		materiel	[[ 0.75412273  0.2458773 ]]	[[[  0.88791428   0.89479879   0.86414081   0.79697282   0.60341863
no	Correct	cycle		marketing organization	[[ 0.76380336  0.23619662]]	[[[  0.86807133   0.83069426   0.87640123   0.81979679   0.48335228
no	Correct	user experience ux		detailed design review	[[ 0.76380372  0.23619628]]	[[[  0.           0.           0.           0.96132278   0.72804327
no	Correct	system requirements specification		Communication Technology	[[ 0.76380336  0.23619662]]	[[[  0.95183293   0.96190796   0.8669376    0.93094019   0.74317906
yes	Correct	timebox		sprint	[[ 0.05126961  0.94873041]]	[[[ 0.89932999  0.92230801  0.89509308  0.99317018  0.74818305  0.90032873
no	Correct	information hiding		continuous improvement	[[ 0.76380366  0.23619638]]	[[[  0.9252984    0.95602753   0.88544597   0.91744499   0.66368642
yes	Correct	batch		online	[[ 0.20288906  0.79711092]]	[[[ 0.93273556  0.95959028  0.89540893  0.89200096  0.47497541  0.83552955
no	Correct	pattern		kano analysis	[[ 0.7633577   0.23664227]]	[[[  0.           0.           0.           0.93997126   0.70179814
no	Correct	nondelivered source statement		kernel	[[ 0.76380336  0.23619662]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Correct	mechanism arrow		basic flow	[[ 0.76392663  0.23607337]]	[[[  0.           0.           0.           0.89309476   0.65494766
yes	Correct	process		job	[[ 0.07501233  0.92498767]]	[[[ 0.91096271  0.96910422  0.91196351  0.93837262  0.75833765  0.89560594
no	Correct	business objective		system demo	[[ 0.7637946   0.23620541]]	[[[  0.91629231   0.96013694   0.94634113   0.96754821   0.80958442
no	Correct	information analysis		design phase	[[ 0.76380235  0.23619768]]	[[[  0.93220019   0.97160387   0.92526925   0.93710559   0.75254396
no	Correct	compiler		process area	[[ 0.75449651  0.24550347]]	[[[  0.83186856   0.91465027   0.8593377    0.83294392   0.60089883
no	Incorrect	multiprocessing		time sharing	[[ 0.52580851  0.47419149]]	[[[  0.9262095    0.97311986   0.90000887   0.97117418   0.56288634
no	Correct	global configuration management		addressing exception	[[ 0.76380336  0.23619662]]	[[[  0.           0.           0.           0.89454888   0.6255931
no	Incorrect	functional decomposition		stepwise refinement	[[ 0.76380342  0.23619653]]	[[[  0.96679557   0.96919331   0.97144076   0.97503933   0.86854865
no	Correct	nonprogrammable terminal		custom software	[[ 0.76380342  0.23619653]]	[[[  0.           0.           0.           0.80834211   0.53999801
yes	Correct	semantics		syntax	[[ 0.12888065  0.87111938]]	[[[ 0.91386846  0.96106227  0.94319586  0.95809399  0.88282405  0.91713339
yes	Incorrect	minicomputer		external	[[ 0.32923326  0.67076671]]	[[[  0.91375269   0.94083054   0.90835834   0.           0.           0.
yes	Correct	flowchart		flow chart	[[  8.80848384e-05   9.99911904e-01]]	[[[ 0.97953921  0.9887559   0.98145705  0.9932483   0.94367994  0.97540574
no	Correct	structured design		local area network	[[ 0.76379514  0.23620479]]	[[[  0.8300804    0.86468399   0.82341214   0.87802151   0.64417147
yes	Correct	postprocessor		post-processor	[[  5.53726750e-06   9.99994516e-01]]	[[[ 0.98629698  0.98995317  0.99260831  0.97470991  0.78586526  0.90615497
no	Incorrect	software development plan		spiral model	[[ 0.7638033   0.23619673]]	[[[  0.95408028   0.98288666   0.92899291   0.95713219   0.77329793
yes	Correct	load		store	[[ 0.03199478  0.96800518]]	[[[ 0.93239804  0.95247645  0.92739999  0.80135372  0.59392986  0.68148264
no	Correct	deliver		work in progress	[[ 0.7635656  0.2364344]]	[[[  0.95033162   0.9639053    0.91650743   0.92922727   0.69539616
yes	Correct	maintainability		extendability	[[ 0.21606466  0.78393531]]	[[[ 0.92782765  0.96914626  0.93793469  0.97147775  0.86074484  0.89320192
no	Correct	development project		organizational maturity	[[ 0.76380336  0.23619662]]	[[[  0.93286734   0.9797901    0.86722498   0.96039959   0.84043559
no	Correct	static breakpoint		format	[[ 0.76375324  0.23624679]]	[[[  0.88736254   0.92931634   0.92202252   0.87798681   0.57561134
no	Correct	underlying license		project management process group	[[ 0.76380336  0.23619662]]	[[[  0.           0.           0.           0.91816472   0.76647854
no	Incorrect	blocking factor		initial program load	[[ 0.76380306  0.23619688]]	[[[  0.93096702   0.94067266   0.90617125   0.88636935   0.5955815
no	Correct	design to cost		envisioning	[[ 0.76017165  0.23982842]]	[[[  0.88901071   0.88506424   0.77994338   0.87466014   0.60299117
no	Correct	event history		verification and validation effort	[[ 0.76380336  0.23619662]]	[[[  0.           0.           0.           0.74444382   0.48252023
no	Correct	Requirements Management Rich Text Format		action of interest	[[ 0.76380336  0.23619662]]	[[[  0.           0.           0.           0.89140539   0.65732027
no	Correct	supervisor state		operation code	[[ 0.76131302  0.23868702]]	[[[  0.94396544   0.9404344    0.89315829   0.91681111   0.75754435
no	Correct	component team		traceability matrix	[[ 0.76380301  0.23619696]]	[[[  0.91434807   0.9718334    0.84707316   0.96451662   0.77324018
no	Incorrect	configuration management		baseline	[[ 0.76380336  0.23619662]]	[[[  0.8834894    0.92475077   0.93149081   0.9262965    0.64550381
yes	Incorrect	scenario		macroassembler	[[ 0.30632493  0.6936751 ]]	[[[  0.89796221   0.95152803   0.83807919   0.80926317   0.44278137
no	Incorrect	declaration		pseudo instruction	[[ 0.76246822  0.23753186]]	[[[  0.88634185   0.93534364   0.8542267    0.87295675   0.53170437
no	Correct	internal attribute		status word	[[ 0.76380342  0.23619653]]	[[[  0.91379044   0.93347089   0.90345594   0.93309863   0.77700215
no	Correct	productivity		embedded computer system	[[ 0.76380336  0.23619662]]	[[[  0.88944962   0.94738995   0.90036831   0.8904041    0.66981123
no	Correct	specification limits		downward compatible	[[ 0.76380306  0.23619688]]	[[[  0.91713936   0.94064734   0.92340416   0.81216339   0.51935898
no	Correct	portfolio backlog		planned value	[[ 0.7637248  0.2362752]]	[[[  0.91450475   0.92491443   0.85397634   0.95954734   0.83031882
no	Incorrect	origin		starting address	[[ 0.76318109  0.23681891]]	[[[  0.88697051   0.89689628   0.87864026   0.80865322   0.63680416
no	Correct	multi-valued		direct metric	[[ 0.76373446  0.23626554]]	[[[  0.94093555   0.9329632    0.8783572    0.91285711   0.69568569
no	Incorrect	actual cost		earned value technique	[[ 0.76380295  0.23619707]]	[[[  0.95364869   0.96579109   0.95539912   0.93605005   0.7128576
no	Correct	voice of the customer		navigational aids	[[ 0.76380336  0.23619662]]	[[[  0.82966816   0.86229004   0.87846724   0.86050498   0.66637444
no	Incorrect	context-sensitive help		embedded documentation	[[ 0.76380336  0.23619662]]	[[[  0.95478178   0.94828087   0.92719938   0.96182456   0.88307596
no	Incorrect	engineering change proposal		configuration control	[[ 0.76380336  0.23619662]]	[[[  0.           0.           0.           0.92388982   0.77990348
yes	Incorrect	digraph		server	[[ 0.20897202  0.79102796]]	[[[ 0.84175711  0.90608518  0.80906151  0.80886771  0.31797401  0.55990333
yes	Incorrect	preprocessor		effort	[[ 0.28027919  0.71972078]]	[[[  8.92978409e-01   8.83700156e-01   8.39698158e-01   8.11652343e-01
yes	Correct	coroutine		subroutine	[[ 0.0149102   0.98508978]]	[[[ 0.93624401  0.97189585  0.95019226  0.94025277  0.6761498   0.93662276
no	Correct	scorecard		logical type	[[ 0.72301     0.27698994]]	[[[  0.79033739   0.92002      0.92182203   0.88419964   0.6479447
no	Correct	completion code		event trace	[[ 0.76363558  0.23636442]]	[[[  0.85000842   0.94875713   0.84179784   0.92188008   0.83207093
no	Correct	system under test		configuration audit	[[ 0.76380253  0.2361975 ]]	[[[  0.91752947   0.97048557   0.93311418   0.97045918   0.82247329
no	Correct	certified scrum product owner		insight backlog	[[ 0.76380336  0.23619662]]	[[[  0.           0.           0.           0.9759368    0.68033026
yes	Correct	programming		construction	[[ 0.26798615  0.73201388]]	[[[  0.91128851   0.95977063   0.93004717   0.92701088   0.57962669
no	Incorrect	master library		software repository	[[ 0.76382357  0.23617643]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Correct	Database Connectivity		product sashimi	[[ 0.76380384  0.23619612]]	[[[  0.           0.           0.           0.53392674   0.31436646
no	Correct	war room		node tree	[[ 0.74072176  0.25927821]]	[[[ 0.89560278  0.91953766  0.84094083  0.81599397  0.51967147  0.73446304
